GO:id	description	Ontology	GeneRatio	BackgroundRatio	Pvalue	Adjusted_Pvalue	Qvalue	Hits	GeneIds
GO:1902041	regulation of extrinsic apoptotic signaling pathway via death domain receptors	BP	8/617	56/16655	0.00100189742344589	0.00679712456725181	0.00456396870224502	8	ICAM1/TNFAIP3/ATF3/TNFSF10/PMAIP1/TRAF2/PSEN2/NOS3
GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	BP	8/617	56/16655	0.00100189742344589	0.00679712456725181	0.00456396870224502	8	MSX1/PMAIP1/NKX3-1/BBC3/CAV1/PTPN2/TP53/NCK1
GO:0010939	regulation of necrotic cell death	BP	6/617	32/16655	0.00100366242155486	0.00679839262902256	0.00456482014967355	6	BIRC3/FTH1/TNFSF10/TRAF2/CAV1/BIRC2
GO:0030178	negative regulation of Wnt signaling pathway	BP	17/617	196/16655	0.00102009796235082	0.00684974004493669	0.00459929766981529	17	CTHRC1/PRICKLE1/PSMB9/CYLD/PSMB10/PSMB8/PSME2/CAV1/BMP2/PSME1/WNT5A/IGFBP1/FZD6/PSMA3/NKD2/MDFI/SHH
GO:0002726	positive regulation of T cell cytokine production	BP	4/617	13/16655	0.00102078298719809	0.00684974004493669	0.00459929766981529	4	B2M/TRAF2/HLA-A/RSAD2
GO:0010935	regulation of macrophage cytokine production	BP	4/617	13/16655	0.00102078298719809	0.00684974004493669	0.00459929766981529	4	GPRC5B/CD74/WNT5A/TLR2
GO:0042033	chemokine biosynthetic process	BP	4/617	13/16655	0.00102078298719809	0.00684974004493669	0.00459929766981529	4	TLR3/TICAM1/WNT5A/IL1B
GO:2000484	positive regulation of interleukin-8 secretion	BP	4/617	13/16655	0.00102078298719809	0.00684974004493669	0.00459929766981529	4	F2RL1/LGALS9/WNT5A/CD58
GO:0001914	regulation of T cell mediated cytotoxicity	BP	5/617	22/16655	0.00107000925077558	0.00714666643773828	0.00479867061792132	5	B2M/HLA-B/HLA-E/IL7R/HLA-A
GO:0002691	regulation of cellular extravasation	BP	5/617	22/16655	0.00107000925077558	0.00714666643773828	0.00479867061792132	5	ICAM1/CCL2/PTAFR/CXCL12/ABR
GO:0061082	myeloid leukocyte cytokine production	BP	5/617	22/16655	0.00107000925077558	0.00714666643773828	0.00479867061792132	5	GPRC5B/CD74/NR4A3/WNT5A/TLR2
GO:0050798	activated T cell proliferation	BP	7/617	44/16655	0.00107547555789526	0.00717205681642847	0.00481571913491312	7	ICOSLG/STAT5A/JAK3/LGALS9/PDCD1LG2/BTN3A1/BTN2A2
GO:0031398	positive regulation of protein ubiquitination	BP	16/617	181/16655	0.00116140771167108	0.00773314439239412	0.00519246464113255	16	BIRC3/RIPK2/PRICKLE1/PSMB9/PSMB10/PSMB8/PSME2/TICAM1/SPHK1/CAV1/BIRC2/PSME1/ARRB1/SMAD7/NMI/PSMA3
GO:0001657	ureteric bud development	BP	11/617	100/16655	0.00117732988542108	0.00782706349752165	0.00525552716883876	11	SDC4/SMAD3/BDNF/BMP2/SMAD7/PTCH1/PBX1/LGR4/HES1/SMAD6/SHH
GO:0032743	positive regulation of interleukin-2 production	BP	6/617	33/16655	0.00118879320761849	0.00787054933191588	0.00528472598448537	6	CD83/RIPK2/STAT5A/IL1A/TRAF2/IL1B
GO:0072401	signal transduction involved in DNA integrity checkpoint	BP	9/617	71/16655	0.00118935181408478	0.00787054933191588	0.00528472598448537	9	PSMB9/PSMB10/PSMB8/PSME2/TP53/PSME1/PSMA3/PML/RBM38
GO:0072422	signal transduction involved in DNA damage checkpoint	BP	9/617	71/16655	0.00118935181408478	0.00787054933191588	0.00528472598448537	9	PSMB9/PSMB10/PSMB8/PSME2/TP53/PSME1/PSMA3/PML/RBM38
GO:1903362	regulation of cellular protein catabolic process	BP	21/617	271/16655	0.00120010860159912	0.00791740866108579	0.00531618995275956	21	TNFAIP3/PLK2/SDCBP/PRICKLE1/PSMB9/PSMB10/PSMB8/PSME2/CAV1/TRIB2/PSME1/SMAD7/PSMA3/NKD2/PML/RNF19B/XBP1/RNF144A/PSEN1/MYLIP/SHH
GO:1903651	positive regulation of cytoplasmic transport	BP	21/617	271/16655	0.00120010860159912	0.00791740866108579	0.00531618995275956	21	CXCL11/CXCL10/DDX58/IL18R1/ZC3H12A/C8orf4/CTSK/LGALS9/TLR3/SMAD3/BAMBI/PRKCD/SPHK1/CAV1/ELMOD1/TLR2/XBP1/HES1/JUP/SHH/IL1B
GO:0030100	regulation of endocytosis	BP	17/617	199/16655	0.00120581621316575	0.00793077289514205	0.00532516344520607	17	CCL2/F2RL1/SELE/SDCBP/PTX3/B2M/NOD2/CD47/CAV1/EHD4/WNT5A/MERTK/ARRB1/ABR/PLD1/IL1B/BIN1
GO:0051048	negative regulation of secretion	BP	17/617	199/16655	0.00120581621316575	0.00793077289514205	0.00532516344520607	17	F2RL1/CX3CL1/TNFRSF9/GBP1/ZC3H12A/LGALS9/RHBDF2/TNFRSF4/CD34/CD74/RSAD2/RGCC/LGR4/PML/ABR/BTN2A2/IL1B
GO:0007050	cell cycle arrest	BP	20/617	253/16655	0.00122245457834865	0.00802794866391155	0.0053904126785977	20	CXCL8/PSMB9/IRF1/MAP2K6/CAB39/SMAD3/PSMB10/PSMB8/PSME2/NKX3-1/TP53/RGCC/PSME1/PSMA3/PML/CDKN2B/RBM38/CDC14A/BIN1/BRINP3
GO:0042992	negative regulation of transcription factor import into nucleus	BP	7/617	45/16655	0.00123356208581315	0.008075929731338	0.00542262984452837	7	NFKBIA/NFKBIE/ZC3H12A/CYLD/NFKBIB/CREB3/MDFI
GO:0045776	negative regulation of blood pressure	BP	7/617	45/16655	0.00123356208581315	0.008075929731338	0.00542262984452837	7	SOD2/PTAFR/GCH1/PRCP/VEGFC/NOS3/IER3
GO:0010632	regulation of epithelial cell migration	BP	15/617	165/16655	0.00123538479409279	0.008075929731338	0.00542262984452837	15	NR2F2/RHOB/TGFBR2/ZC3H12A/EFNA1/HDAC9/PROX1/NRP1/PRCP/RGCC/WNT5A/VEGFC/PDGFB/HAS2/PTPRR
GO:0007565	female pregnancy	BP	17/617	200/16655	0.00127376932840462	0.008314239798132	0.00558264452066333	17	CCL2/NR2F2/APOL2/STAT5A/TGFBR2/JUNB/LGALS9/THBD/PTGIS/PLAU/FOSL1/SPHK1/IDO1/VMP1/PTHLH/ITGB4/IL1B
GO:0072163	mesonephric epithelium development	BP	11/617	101/16655	0.00127809546162211	0.00831727378952874	0.00558468171177857	11	SDC4/SMAD3/BDNF/BMP2/SMAD7/PTCH1/PBX1/LGR4/HES1/SMAD6/SHH
GO:0072164	mesonephric tubule development	BP	11/617	101/16655	0.00127809546162211	0.00831727378952874	0.00558468171177857	11	SDC4/SMAD3/BDNF/BMP2/SMAD7/PTCH1/PBX1/LGR4/HES1/SMAD6/SHH
GO:0048608	reproductive structure development	BP	30/617	447/16655	0.00129944660722256	0.00844346302249589	0.00566941220393362	30	ICAM1/VCAM1/NR2F2/CYR61/STAT5A/JUNB/TLR3/PTGIS/CSF2/SGPL1/FOSL1/RSPO3/TCF7/FSTL3/NKX3-1/BIRC2/BOK/WNT5A/MERTK/ARRB1/WDR48/LGR4/TP63/PDGFB/MDFI/NOS3/HES1/HS6ST1/MMP19/SHH
GO:0001570	vasculogenesis	BP	9/617	72/16655	0.0013155508926707	0.00852239585808325	0.00572241211406265	9	ACKR3/TGFBR2/JUNB/SGPL1/CD34/CAV1/EGFL7/HAS2/SHH
GO:0072395	signal transduction involved in cell cycle checkpoint	BP	9/617	72/16655	0.0013155508926707	0.00852239585808325	0.00572241211406265	9	PSMB9/PSMB10/PSMB8/PSME2/TP53/PSME1/PSMA3/PML/RBM38
GO:0001945	lymph vessel development	BP	5/617	23/16655	0.00132599562745307	0.00856430159380486	0.00575054996329369	5	NR2F2/PROX1/TBX1/VEGFC/EFNB2
GO:0019058	viral life cycle	BP	30/617	448/16655	0.00134528981564383	0.00867591096675695	0.00582549072390365	30	ICAM1/CCL2/CXCL8/PTX3/TNIP1/TAP1/ZC3H12A/CLDN1/TRIM21/LGALS9/CXADR/TNFRSF4/PROX1/OASL/CAV1/C19orf66/RSAD2/MX1/PARP10/OAS3/F11R/TRIM6/NFIA/VPS37C/APOBEC3G/PML/CHMP4B/ISG15/ATG16L2/EFNB2
GO:0044773	mitotic DNA damage checkpoint	BP	11/617	102/16655	0.00138584004600238	0.0088160230818565	0.00591956981599513	11	PSMB9/PSMB10/PSMB8/PSME2/TP53/PSME1/PSMA3/PML/TP63/RBM38/IER3
GO:0050728	negative regulation of inflammatory response	BP	11/617	102/16655	0.00138584004600238	0.0088160230818565	0.00591956981599513	11	TNFAIP3/ZC3H12A/NFKB1/PTGIS/NOD2/SMAD3/PRKCD/PTPN2/TNFAIP6/ABR/IER3
GO:0010875	positive regulation of cholesterol efflux	BP	4/617	14/16655	0.00138747995577964	0.0088160230818565	0.00591956981599513	4	NFKBIA/ABCG1/PTCH1/PLTP
GO:0010934	macrophage cytokine production	BP	4/617	14/16655	0.00138747995577964	0.0088160230818565	0.00591956981599513	4	GPRC5B/CD74/WNT5A/TLR2
GO:0030213	hyaluronan biosynthetic process	BP	4/617	14/16655	0.00138747995577964	0.0088160230818565	0.00591956981599513	4	NFKB1/PDGFB/HAS2/IL1B
GO:0034616	response to laminar fluid shear stress	BP	4/617	14/16655	0.00138747995577964	0.0088160230818565	0.00591956981599513	4	SMAD7/KLF2/XBP1/SMAD6
GO:0045655	regulation of monocyte differentiation	BP	4/617	14/16655	0.00138747995577964	0.0088160230818565	0.00591956981599513	4	CSF1/GPR68/IRF7/IL34
GO:0050755	chemokine metabolic process	BP	4/617	14/16655	0.00138747995577964	0.0088160230818565	0.00591956981599513	4	TLR3/TICAM1/WNT5A/IL1B
GO:0060547	negative regulation of necrotic cell death	BP	4/617	14/16655	0.00138747995577964	0.0088160230818565	0.00591956981599513	4	BIRC3/FTH1/CAV1/BIRC2
GO:0070243	regulation of thymocyte apoptotic process	BP	4/617	14/16655	0.00138747995577964	0.0088160230818565	0.00591956981599513	4	JAK3/BBC3/TP53/WNT5A
GO:0048640	negative regulation of developmental growth	BP	10/617	87/16655	0.00139078430710956	0.00882400411638877	0.00592492872790801	10	SEMA3C/TGFBR2/CXADR/WWC1/NRP1/SEMA4B/WNT5A/PTCH1/KCNK2/NTN1
GO:0042269	regulation of natural killer cell mediated cytotoxicity	BP	6/617	34/16655	0.00139896272804094	0.00886284034176523	0.00595100553661997	6	HLA-B/HLA-E/TAP1/STAT5A/LGALS9/HLA-A
GO:0010463	mesenchymal cell proliferation	BP	7/617	46/16655	0.00140927072611459	0.00891503419691875	0.00598605140329686	7	MSX1/TGFBR2/BMP2/WNT5A/TBX1/TP63/SHH
GO:0061458	reproductive system development	BP	30/617	451/16655	0.00149134570041013	0.00942040656505402	0.00632538661016675	30	ICAM1/VCAM1/NR2F2/CYR61/STAT5A/JUNB/TLR3/PTGIS/CSF2/SGPL1/FOSL1/RSPO3/TCF7/FSTL3/NKX3-1/BIRC2/BOK/WNT5A/MERTK/ARRB1/WDR48/LGR4/TP63/PDGFB/MDFI/NOS3/HES1/HS6ST1/MMP19/SHH
GO:0045926	negative regulation of growth	BP	19/617	239/16655	0.00150122079684436	0.00946890072153074	0.00635794829271526	19	SQSTM1/MSX1/SEMA3C/TGFBR2/CXADR/NOD2/SMAD3/WWC1/NRP1/BBC3/RRAD/SEMA4B/TP53/WNT5A/PTCH1/TLR2/PML/KCNK2/NTN1
GO:0000209	protein polyubiquitination	BP	18/617	221/16655	0.00150938542605858	0.00950648013956191	0.00638318121084791	18	TNFAIP3/PSMB9/TRIM21/PSMB10/TRAF2/PSMB8/PSME2/KLHL3/BIRC2/RNF145/PSME1/PARP10/RNF152/TRIM6/NMI/PSMA3/RNF19B/RNF144A
GO:2000736	regulation of stem cell differentiation	BP	12/617	119/16655	0.0015387140032825	0.00967705098706714	0.00649771199542113	12	SDCBP/TGFBR2/PRICKLE1/SMAD3/EFNA1/BAMBI/BMP2/RGCC/SMAD7/TRIM6/HES1/ZNF703
GO:0043542	endothelial cell migration	BP	14/617	152/16655	0.00156658753774468	0.00983798704461237	0.00660577344441059	14	NR2F2/RHOB/ZC3H12A/EFNA1/HDAC9/PROX1/NRP1/PRCP/RGCC/WNT5A/VEGFC/PDGFB/NOS3/EFNB2
GO:0048562	embryonic organ morphogenesis	BP	22/617	296/16655	0.00158680760292371	0.00994064452280752	0.00667470340338051	22	CTHRC1/MSX1/TGFBR2/LRIG3/SMAD3/EFNA1/FOXF1/TCF7/PROX1/NRP1/RNF207/NR4A3/WNT5A/TBX1/FZD6/HLX/MDFI/ABR/NTN1/HES1/PSEN1/SHH
GO:0000302	response to reactive oxygen species	BP	18/617	222/16655	0.00158754954310389	0.00994064452280752	0.00667470340338051	18	TNFAIP3/RHOB/SOD2/OLR1/SESN3/TRAF2/FOSL1/PRKCD/F3/SPHK1/GCH1/NR4A3/KLF2/IL18BP/STAT6/NOS3/ADPRHL2/IL1B
GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	BP	9/617	74/16655	0.00160028919873623	0.0100058720873087	0.00671850082977186	9	MSX1/PMAIP1/BCL3/CD74/BOK/TP53/DDIT4/PML/TP63
GO:0048008	platelet-derived growth factor receptor signaling pathway	BP	7/617	47/16655	0.0016039144082514	0.0100140047402131	0.00672396154671984	7	SGPL1/F3/NRP1/PDGFRL/PTPN2/PDGFB/ZFAND5
GO:0016338	calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules	BP	5/617	24/16655	0.00162447142664357	0.0100549179683628	0.0067514329709869	5	CX3CL1/CLDN1/CLDN11/BMP2/CLDN5
GO:0021904	dorsal/ventral neural tube patterning	BP	5/617	24/16655	0.00162447142664357	0.0100549179683628	0.0067514329709869	5	PTCH1/PSEN2/PSEN1/PRKACB/SHH
GO:0030728	ovulation	BP	5/617	24/16655	0.00162447142664357	0.0100549179683628	0.0067514329709869	5	PLAU/NOS3/IL4R/MMP19/IL1B
GO:0072604	interleukin-6 secretion	BP	5/617	24/16655	0.00162447142664357	0.0100549179683628	0.0067514329709869	5	F2RL1/ZC3H12A/LGALS9/XBP1/IL1B
GO:2000178	negative regulation of neural precursor cell proliferation	BP	5/617	24/16655	0.00162447142664357	0.0100549179683628	0.0067514329709869	5	KCTD11/BDNF/TP53/WNT5A/IL1B
GO:0048839	inner ear development	BP	16/617	187/16655	0.00163323593185916	0.0100604769059484	0.006755165551861	16	CTHRC1/SDC4/LRIG3/BDNF/PROX1/NRP1/NR4A3/BMP2/WNT5A/TBX1/FZD6/KCNK2/ABR/NTN1/HES1/SHH
GO:0010876	lipid localization	BP	24/617	335/16655	0.00163575856515089	0.0100604769059484	0.006755165551861	24	NFKBIA/APOL3/ANO9/APOL2/STAT5A/ZC3H12A/NFKB1/MAP2K6/STARD10/SPNS2/ABCG1/OSBPL6/PLA2G5/PRKCD/APOL1/NKX3-1/CAV1/SLCO2B1/PTPN2/PTCH1/EHD1/PLTP/SHH/IL1B
GO:0002715	regulation of natural killer cell mediated immunity	BP	6/617	35/16655	0.00163631032268493	0.0100604769059484	0.006755165551861	6	HLA-B/HLA-E/TAP1/STAT5A/LGALS9/HLA-A
GO:0070232	regulation of T cell apoptotic process	BP	6/617	35/16655	0.00163631032268493	0.0100604769059484	0.006755165551861	6	JAK3/LGALS9/BBC3/IDO1/TP53/WNT5A
GO:0001503	ossification	BP	26/617	374/16655	0.00163704603321027	0.0100604769059484	0.006755165551861	26	CSF1/CYR61/CTHRC1/JUNB/CTSK/FAM101A/ZNF664-FAM101A/SMAD3/NOCT/SBNO2/KAZALD1/FSTL3/BMP2/ACHE/WNT5A/PTCH1/EXT1/PBX1/LGR4/PKDCC/TP63/MTSS1/S1PR1/ID3/PTHLH/SHH
GO:0007259	JAK-STAT cascade	BP	15/617	170/16655	0.0016654741656002	0.0102060635923267	0.00685292057658059	15	CCL2/STAT5A/TNFSF18/JAK3/IL15/CSF2/LRRC4B/CAV1/PTPN2/LYN/NMI/IFNAR1/HES1/CD40/ARL2BP
GO:0097696	STAT cascade	BP	15/617	170/16655	0.0016654741656002	0.0102060635923267	0.00685292057658059	15	CCL2/STAT5A/TNFSF18/JAK3/IL15/CSF2/LRRC4B/CAV1/PTPN2/LYN/NMI/IFNAR1/HES1/CD40/ARL2BP
GO:0001823	mesonephros development	BP	11/617	105/16655	0.00175459293099565	0.0107369124243313	0.00720936210283499	11	SDC4/SMAD3/BDNF/BMP2/SMAD7/PTCH1/PBX1/LGR4/HES1/SMAD6/SHH
GO:1902806	regulation of cell cycle G1/S phase transition	BP	14/617	154/16655	0.00177337054378011	0.0108364259611414	0.00727618104413249	14	C8orf4/PSMB9/PSMB10/PSMB8/PSME2/TP53/RGCC/PSME1/PSMA3/PML/TP63/CDKN2B/RBM38/SLFN11
GO:0071158	positive regulation of cell cycle arrest	BP	10/617	90/16655	0.00180163128344795	0.0109935234689713	0.00738166507665865	10	PSMB9/PSMB10/PSMB8/PSME2/TP53/RGCC/PSME1/PSMA3/PML/RBM38
GO:0014015	positive regulation of gliogenesis	BP	7/617	48/16655	0.00181884719477327	0.0110527473643726	0.00742143130462201	7	CSF1/BMP2/LYN/HES1/SHH/IL1B/BIN1
GO:0010758	regulation of macrophage chemotaxis	BP	4/617	15/16655	0.0018369932945429	0.0110527473643726	0.00742143130462201	4	CCL2/CSF1/CX3CL1/TNFSF18
GO:0032495	response to muramyl dipeptide	BP	4/617	15/16655	0.0018369932945429	0.0110527473643726	0.00742143130462201	4	TNFAIP3/NFKBIA/RIPK2/NOD2
GO:0050930	induction of positive chemotaxis	BP	4/617	15/16655	0.0018369932945429	0.0110527473643726	0.00742143130462201	4	CXCL8/CREB3/VEGFC/CXCL12
GO:0071675	regulation of mononuclear cell migration	BP	4/617	15/16655	0.0018369932945429	0.0110527473643726	0.00742143130462201	4	CCL2/CSF1/CX3CL1/TNFSF18
GO:0071850	mitotic cell cycle arrest	BP	4/617	15/16655	0.0018369932945429	0.0110527473643726	0.00742143130462201	4	NKX3-1/TP53/RGCC/CDC14A
GO:0072574	hepatocyte proliferation	BP	4/617	15/16655	0.0018369932945429	0.0110527473643726	0.00742143130462201	4	TNFAIP3/PLAU/PROX1/XBP1
GO:0072575	epithelial cell proliferation involved in liver morphogenesis	BP	4/617	15/16655	0.0018369932945429	0.0110527473643726	0.00742143130462201	4	TNFAIP3/PLAU/PROX1/XBP1
GO:2000778	positive regulation of interleukin-6 secretion	BP	4/617	15/16655	0.0018369932945429	0.0110527473643726	0.00742143130462201	4	F2RL1/LGALS9/XBP1/IL1B
GO:0015833	peptide transport	BP	24/617	338/16655	0.0018413455121844	0.0110634818221623	0.00742863901854617	24	NFKBIA/TAP1/IL18R1/ZC3H12A/C8orf4/CYLD/SLC15A3/LGALS9/TLR3/TAPBP/GPR68/NFKBIB/BCL3/SSTR5/SPHK1/CD74/RAPGEF4/ARRB1/SLC15A4/TLR2/EFNA5/PRKACB/IL1B/ARL2BP
GO:0007219	Notch signaling pathway	BP	17/617	207/16655	0.00184639935586359	0.0110783961351815	0.00743865332050014	17	NFKBIA/TGFBR2/C8orf4/NOD2/HDAC9/POSTN/BMP2/TP53/ARRB1/TP63/EGFL7/PSEN2/HES1/SLC35C2/CDH6/PSEN1/B4GALT1
GO:0002444	myeloid leukocyte mediated immunity	BP	9/617	76/16655	0.00193245564678321	0.0115786076861503	0.00777452326675977	9	F2RL1/PTAFR/PIK3CD/LGALS9/NR4A3/LYN/ABR/ADORA2B/IL4R
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	BP	10/617	91/16655	0.00195854813278641	0.0117186463278387	0.00786855302470329	10	ICAM1/TNFAIP3/CX3CL1/IL1A/CSF2/NRP1/IFI6/PSEN2/NOS3/IL1B
GO:0042506	tyrosine phosphorylation of Stat5 protein	BP	5/617	25/16655	0.0019694621423359	0.0117513059683976	0.00789048252972598	5	JAK3/IL15/CSF2/CAV1/PTPN2
GO:0002230	positive regulation of defense response to virus by host	BP	12/617	123/16655	0.00204137573293719	0.0121299953896461	0.00814475573736681	12	DDX58/ACKR3/ZC3H12A/LMCD1/DPF3/CREB3/TRIM6/APOBEC3G/PML/MTSS1/MB21D1/CHST3
GO:0042476	odontogenesis	BP	12/617	123/16655	0.00204137573293719	0.0121299953896461	0.00814475573736681	12	CSF1/MSX1/CD34/BMP2/TNFRSF11B/TBX1/TP63/PAX9/ID3/ITGB4/SHH/SP6
GO:0048871	multicellular organismal homeostasis	BP	24/617	341/16655	0.00206863374338905	0.0122750332872177	0.00824214227466015	24	TNFAIP3/CSF1/B2M/IL1A/CLDN1/CTSK/CXADR/NOD2/CD34/TNS2/PRCP/NR4A3/TNFRSF11B/SLC40A1/ALOXE3/LDB2/TP63/CHMP4B/HAS2/S1PR1/ADCY4/PRKACB/PTHLH/IL1B
GO:0090287	regulation of cellular response to growth factor stimulus	BP	19/617	246/16655	0.00209032377695224	0.0123866778969879	0.008317106695236	19	SDCBP/CYR61/MSX1/TGFBR2/SMAD3/LRG1/BAMBI/FSTL3/CAV1/TP53/WNT5A/SMAD7/VEGFC/DMD/CDKN2B/HES1/ZNF703/SMAD6/IL1B
GO:0046823	negative regulation of nucleocytoplasmic transport	BP	9/617	77/16655	0.00211801207132705	0.0125335109935123	0.00841569862927521	9	NFKBIA/NFKBIE/RANGAP1/ZC3H12A/CYLD/NFKBIB/CREB3/PARP10/MDFI
GO:0032368	regulation of lipid transport	BP	10/617	92/16655	0.00212630609525375	0.0125653314929398	0.00843706468811969	10	NFKBIA/NFKB1/MAP2K6/ABCG1/PRKCD/NKX3-1/PTCH1/PLTP/SHH/IL1B
GO:0048011	neurotrophin TRK receptor signaling pathway	BP	27/617	402/16655	0.00219890806129197	0.0129557454281814	0.00869921038866307	27	NFKBIA/SQSTM1/RIPK2/IL3RA/JAK3/PSMB9/NFKB1/PIK3CD/RASGRP3/CSF2RB/CSF2/PSMB10/FGF5/PSMB8/PSME2/PRKCD/PSME1/SHC3/DDIT4/PSMA3/ARHGEF16/PDGFB/ABR/PSEN2/ADCY4/PRKACB/DUSP4
GO:0044774	mitotic DNA integrity checkpoint	BP	11/617	108/16655	0.00219972927448754	0.0129557454281814	0.00869921038866307	11	PSMB9/PSMB10/PSMB8/PSME2/TP53/PSME1/PSMA3/PML/TP63/RBM38/IER3
GO:0002532	production of molecular mediator involved in inflammatory response	BP	6/617	37/16655	0.00220139406996954	0.0129557454281814	0.00869921038866307	6	ZC3H12A/NOD2/GBP5/IDO1/LYN/IL4R
GO:0051701	interaction with host	BP	16/617	193/16655	0.00225648407652075	0.0132618463869732	0.00890474365229986	16	ICAM1/PTX3/TNIP1/TAP1/ZC3H12A/CLDN1/TRIM21/LGALS9/CXADR/SMAD3/TNFRSF4/GUCY1A3/CAV1/F11R/TLR2/EFNB2
GO:0001892	embryonic placenta development	BP	10/617	93/16655	0.00230544004566859	0.013512701655429	0.00907318187683106	10	VCAM1/NR2F2/CYR61/JUNB/CSF2/RSPO3/PDGFB/MDFI/HES1/HS6ST1
GO:1901800	positive regulation of proteasomal protein catabolic process	BP	10/617	93/16655	0.00230544004566859	0.013512701655429	0.00907318187683106	10	PLK2/PRICKLE1/CAV1/TRIB2/SMAD7/NKD2/RNF19B/XBP1/RNF144A/PSEN1
GO:0050922	negative regulation of chemotaxis	BP	7/617	50/16655	0.00231518835233531	0.0135330141409234	0.00908682081299355	7	CCL2/SEMA3C/ST6GAL1/NRP1/PTPN2/SEMA4B/WNT5A
GO:0051155	positive regulation of striated muscle cell differentiation	BP	7/617	50/16655	0.00231518835233531	0.0135330141409234	0.00908682081299355	7	PROX1/TBX1/EHD1/CXCL12/IL4R/SHH/EFNB2
GO:0050864	regulation of B cell activation	BP	12/617	125/16655	0.0023390211755592	0.013587828936237	0.00912362652513791	12	TNFAIP3/STAT5A/NOD2/TNFRSF4/TICAM1/APLF/CD74/LYN/STAT6/XBP1/TNIP2/CD40
GO:0048736	appendage development	BP	15/617	176/16655	0.00234015668013595	0.013587828936237	0.00912362652513791	15	NR2F2/MSX1/SEMA3C/CYP26B1/ECE1/WNT5A/PTCH1/FZD6/PBX1/PKDCC/TP63/PSEN2/PSEN1/ITGB4/SHH
GO:0060173	limb development	BP	15/617	176/16655	0.00234015668013595	0.013587828936237	0.00912362652513791	15	NR2F2/MSX1/SEMA3C/CYP26B1/ECE1/WNT5A/PTCH1/FZD6/PBX1/PKDCC/TP63/PSEN2/PSEN1/ITGB4/SHH
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	BP	5/617	26/16655	0.00236505110118534	0.013587828936237	0.00912362652513791	5	RIPK2/CAB39/SPHK1/WNT5A/TRIM6
GO:0033687	osteoblast proliferation	BP	5/617	26/16655	0.00236505110118534	0.013587828936237	0.00912362652513791	5	CYR61/CTHRC1/JUNB/SMAD3/BMP2
GO:0042119	neutrophil activation	BP	5/617	26/16655	0.00236505110118534	0.013587828936237	0.00912362652513791	5	CXCL8/F2RL1/PTAFR/PRKCD/ABR
GO:0045932	negative regulation of muscle contraction	BP	5/617	26/16655	0.00236505110118534	0.013587828936237	0.00912362652513791	5	ZC3H12A/GUCY1A3/PDE5A/RNF207/ADORA2B
GO:0071354	cellular response to interleukin-6	BP	5/617	26/16655	0.00236505110118534	0.013587828936237	0.00912362652513791	5	CCL2/NFKB1/PTGIS/SBNO2/PTPN2
GO:2000403	positive regulation of lymphocyte migration	BP	5/617	26/16655	0.00236505110118534	0.013587828936237	0.00912362652513791	5	CCL20/CXCL10/CCL7/WNT5A/CXCL12
GO:0070302	regulation of stress-activated protein kinase signaling cascade	BP	16/617	194/16655	0.00237748926794571	0.013587828936237	0.00912362652513791	16	F2RL1/DNAJA1/SDCBP/RIPK2/IL1A/ZC3H12A/TLR3/NOD2/TRAF2/BMP2/WNT5A/LYN/MDFI/ARL6IP5/GDF6/IL1B
GO:0001916	positive regulation of T cell mediated cytotoxicity	BP	4/617	16/16655	0.00237818547305542	0.013587828936237	0.00912362652513791	4	B2M/HLA-B/HLA-E/HLA-A
GO:0033033	negative regulation of myeloid cell apoptotic process	BP	4/617	16/16655	0.00237818547305542	0.013587828936237	0.00912362652513791	4	STAT5A/NOD2/ST6GAL1/IRF7
GO:0034349	glial cell apoptotic process	BP	4/617	16/16655	0.00237818547305542	0.013587828936237	0.00912362652513791	4	CCL2/TRAF2/PRKCD/TP53
GO:0071636	positive regulation of transforming growth factor beta production	BP	4/617	16/16655	0.00237818547305542	0.013587828936237	0.00912362652513791	4	CX3CL1/LGALS9/SMAD3/CD34
GO:0071674	mononuclear cell migration	BP	4/617	16/16655	0.00237818547305542	0.013587828936237	0.00912362652513791	4	CCL2/CSF1/CX3CL1/TNFSF18
GO:1903427	negative regulation of reactive oxygen species biosynthetic process	BP	4/617	16/16655	0.00237818547305542	0.013587828936237	0.00912362652513791	4	ZC3H12A/PTGIS/CD34/CAV1
GO:0055123	digestive system development	BP	14/617	159/16655	0.00239131071728997	0.0136447239338877	0.00916182900120297	14	CXCL8/TGFBR2/SMAD3/FOXF1/TCF7/WNT5A/HLX/LGR4/PKDCC/TP63/XBP1/HES1/ITGB4/SHH
GO:0002429	immune response-activating cell surface receptor signaling pathway	BP	24/617	345/16655	0.00240857121540797	0.0137193045853146	0.00921190661204238	24	NFKB2/NFKBIA/RELB/RIPK2/GBP1/PSMB9/NFKB1/PIK3CD/PSMB10/PSMB8/PSME2/PRKCD/NR4A3/PTPN2/BTN3A1/PSME1/NCK1/LYN/TLR2/PSMA3/PSEN2/PSEN1/PRKACB/IL1B
GO:0034103	regulation of tissue remodeling	BP	8/617	64/16655	0.00241075059681597	0.0137193045853146	0.00921190661204238	8	TNFAIP3/IL15/TNFRSF11B/TP53/PML/ABR/S1PR1/B4GALT1
